article_no,discipline,subdiscipline,journal_title,journal_url,volume,issue,month,year,issue_url,type,title,article_url
2834,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,23,3,September,2018,https://link.springer.com/journal/10911/23/3,Original Paper,Histology and Transcriptome Profiles of the Mammary Gland across Critical Windows of Development in Sprague Dawley Rats,https://link.springer.com/article/10.1007/s10911-018-9401-7
2835,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,23,3,September,2018,https://link.springer.com/journal/10911/23/3,Original Paper,Pax-5 Inhibits NF-κB Activity in Breast Cancer Cells Through IKKε and miRNA-155 Effectors,https://link.springer.com/article/10.1007/s10911-018-9404-4
2836,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,23,3,September,2018,https://link.springer.com/journal/10911/23/3,Review Paper,Can Bovine Leukemia Virus Be Related to Human Breast Cancer? A Review of the Evidence,https://link.springer.com/article/10.1007/s10911-018-9397-z
2837,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,23,3,September,2018,https://link.springer.com/journal/10911/23/3,Original Paper,Oxytocin Induces Mammary Epithelium Disruption and Could Stimulate Epithelial Cell Exfoliation,https://link.springer.com/article/10.1007/s10911-018-9400-8
2838,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,23,1-2,June,2018,https://link.springer.com/journal/10911/23/1,Review Paper,"The Mammary Microenvironment in Mastitis in Humans, Dairy Ruminants, Rabbits and Rodents: A One Health Focus",https://link.springer.com/article/10.1007/s10911-018-9395-1
2839,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,23,1-2,June,2018,https://link.springer.com/journal/10911/23/1,Review Paper,Could use of Selective Serotonin Reuptake Inhibitors During Lactation Cause Persistent Effects on Maternal Bone?,https://link.springer.com/article/10.1007/s10911-018-9390-6
2840,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,23,1-2,June,2018,https://link.springer.com/journal/10911/23/1,Original Paper,"Radiological, Histological and Chemical Analysis of Breast Microcalcifications: Diagnostic Value and Biological Significance",https://link.springer.com/article/10.1007/s10911-018-9396-0
2841,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,23,1-2,June,2018,https://link.springer.com/journal/10911/23/1,Original Paper,Moderate High Temperature Condition Induces the Lactation Capacity of Mammary Epithelial Cells Through Control of STAT3 and STAT5 Signaling,https://link.springer.com/article/10.1007/s10911-018-9393-3
2842,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,4,December,2017,https://link.springer.com/journal/10911/22/4,Original Paper,"Menin Modulates Mammary Epithelial Cell Numbers in Bovine Mammary Glands Through Cyclin D1
",https://link.springer.com/article/10.1007/s10911-017-9385-8
2843,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,4,December,2017,https://link.springer.com/journal/10911/22/4,Original Paper,Lipid Droplet Fusion in Mammary Epithelial Cells is Regulated by Phosphatidylethanolamine Metabolism,https://link.springer.com/article/10.1007/s10911-017-9386-7
2844,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,4,December,2017,https://link.springer.com/journal/10911/22/4,Original Paper,Milk Proteins Are Predigested Within the Human Mammary Gland,https://link.springer.com/article/10.1007/s10911-018-9388-0
2845,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,3,September,2017,https://link.springer.com/journal/10911/22/3,Review Paper,Impact of Metabolic Hormones Secreted in Human Breast Milk on Nutritional Programming in Childhood Obesity,https://link.springer.com/article/10.1007/s10911-017-9382-y
2846,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,3,September,2017,https://link.springer.com/journal/10911/22/3,Review Paper,The Role of Nitrosamine (NNK) in Breast Cancer Carcinogenesis,https://link.springer.com/article/10.1007/s10911-017-9381-z
2847,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,3,September,2017,https://link.springer.com/journal/10911/22/3,Original Paper,Monitoring In-Vivo the Mammary Gland Microstructure during Morphogenesis from Lactation to Post-Weaning Using Diffusion Tensor MRI,https://link.springer.com/article/10.1007/s10911-017-9383-x
2848,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,3,September,2017,https://link.springer.com/journal/10911/22/3,Original Paper,In Vitro Validation of the Hippo Pathway as a Pharmacological Target for Canine Mammary Gland Tumors,https://link.springer.com/article/10.1007/s10911-017-9384-9
2849,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,2,June,2017,https://link.springer.com/journal/10911/22/2,Review Paper,The Terminal End Bud: the Little Engine that Could,https://link.springer.com/article/10.1007/s10911-017-9372-0
2850,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,2,June,2017,https://link.springer.com/journal/10911/22/2,Review Paper,Role of Phospholipid Flux during Milk Secretion in the Mammary Gland,https://link.springer.com/article/10.1007/s10911-017-9376-9
2851,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,2,June,2017,https://link.springer.com/journal/10911/22/2,Original Paper,Developmental Expression of Claudins in the Mammary Gland,https://link.springer.com/article/10.1007/s10911-017-9379-6
2852,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,2,June,2017,https://link.springer.com/journal/10911/22/2,Review Paper,Current Update of Patient-Derived Xenograft Model for Translational Breast Cancer Research,https://link.springer.com/article/10.1007/s10911-017-9378-7
2853,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,1,March,2017,https://link.springer.com/journal/10911/22/1,Original Paper,Accurate Control of 17β-Estradiol Long-Term Release Increases Reliability and Reproducibility of Preclinical Animal Studies,https://link.springer.com/article/10.1007/s10911-016-9368-1
2854,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,1,March,2017,https://link.springer.com/journal/10911/22/1,Original Paper,Variation of Human Milk Glucocorticoids over 24 hour Period,https://link.springer.com/article/10.1007/s10911-017-9375-x
2855,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,1,March,2017,https://link.springer.com/journal/10911/22/1,Original Paper,Role of Prolactin in Promotion of Immune Cell Migration into the Mammary Gland,https://link.springer.com/article/10.1007/s10911-016-9369-0
2856,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,22,1,March,2017,https://link.springer.com/journal/10911/22/1,Original Paper,Mouse Models of Breast Cancer Share Amplification and Deletion Events with Human Breast Cancer,https://link.springer.com/article/10.1007/s10911-017-9374-y
2857,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,21,3-4,December,2016,https://link.springer.com/journal/10911/21/3,Original Paper,Comparison of the Adipose and Luminal Mammary Gland Compartment as Orthotopic Inoculation Sites in a 4T1-Based Immunocompetent Preclinical Model for Triple-Negative Breast Cancer,https://link.springer.com/article/10.1007/s10911-016-9362-7
2858,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,21,3-4,December,2016,https://link.springer.com/journal/10911/21/3,Review Paper,Generation of Multicellular Breast Cancer Tumor Spheroids: Comparison of Different Protocols,https://link.springer.com/article/10.1007/s10911-016-9359-2
2859,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,21,3-4,December,2016,https://link.springer.com/journal/10911/21/3,Review Paper,Epithelial Plasticity During Human Breast Morphogenesis and Cancer Progression,https://link.springer.com/article/10.1007/s10911-016-9366-3
2860,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,21,3-4,December,2016,https://link.springer.com/journal/10911/21/3,Original Paper,p120-Catenin Is Critical for the Development of Invasive Lobular Carcinoma in Mice,https://link.springer.com/article/10.1007/s10911-016-9358-3
2861,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,21,1-2,June,2016,https://link.springer.com/journal/10911/21/1,Review Paper,A Comparative Study on the In Vitro Effects of the DNA Methyltransferase Inhibitor 5-Azacytidine (5-AzaC) in Breast/Mammary Cancer of Different Mammalian Species,https://link.springer.com/article/10.1007/s10911-016-9350-y
2862,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,21,1-2,June,2016,https://link.springer.com/journal/10911/21/1,Original Paper,Isolation of Endoplasmic Reticulum Fractions from Mammary Epithelial Tissue,https://link.springer.com/article/10.1007/s10911-016-9351-x
2863,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,21,1-2,June,2016,https://link.springer.com/journal/10911/21/1,Original Paper,Adipokines and Vascular Endothelial Growth Factor in Normal Human Breast Tissue in Vivo – Correlations and Attenuation by Dietary Flaxseed,https://link.springer.com/article/10.1007/s10911-016-9352-9
2864,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,21,1-2,June,2016,https://link.springer.com/journal/10911/21/1,Review Paper,Binuclear Cells in the Lactating Mammary Gland: New Insights on an Old Concept?,https://link.springer.com/article/10.1007/s10911-016-9356-5
2865,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,20,3-4,December,2015,https://link.springer.com/journal/10911/20/3,Review Paper,Lactation and Intestinal Microbiota: How Early Diet Shapes the Infant Gut,https://link.springer.com/article/10.1007/s10911-015-9335-2
2866,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,20,3-4,December,2015,https://link.springer.com/journal/10911/20/3,Review Paper,Proteoglycans: Potential Agents in Mammographic Density and the Associated Breast Cancer Risk,https://link.springer.com/article/10.1007/s10911-015-9346-z
2867,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,20,3-4,December,2015,https://link.springer.com/journal/10911/20/3,Review Paper,New Insights on COX-2 in Chronic Inflammation Driving Breast Cancer Growth and Metastasis,https://link.springer.com/article/10.1007/s10911-015-9333-4
2868,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,20,3-4,December,2015,https://link.springer.com/journal/10911/20/3,Review Paper,Proteolytic Systems in Milk: Perspectives on the Evolutionary Function within the Mammary Gland and the Infant,https://link.springer.com/article/10.1007/s10911-015-9334-3
2869,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,20,1-2,June,2015,https://link.springer.com/journal/10911/20/1,Review Paper,Hormone Signaling Requirements for the Conversion of Non-Mammary Mouse Cells to Mammary Cell Fate(s) in Vivo,https://link.springer.com/article/10.1007/s10911-015-9343-2
2870,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,20,1-2,June,2015,https://link.springer.com/journal/10911/20/1,Review Paper,Impact of Progesterone on Stem/Progenitor Cells in the Human Breast,https://link.springer.com/article/10.1007/s10911-015-9339-y
2871,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,20,1-2,June,2015,https://link.springer.com/journal/10911/20/1,Review Paper,"Steroid Hormones, Steroid Receptors, and Breast Cancer Stem Cells",https://link.springer.com/article/10.1007/s10911-015-9340-5
