article_no,discipline,subdiscipline,journal_title,journal_url,volume,issue,month,year,issue_url,type,title,article_url
3096,Medicine & Public Health,Oncology,Indian Journal of Gynecologic Oncology,http://link.springer.com/journal/40944,16,4,December,2018,https://link.springer.com/journal/40944/16/4,Original Article,Role of Intraoperative Frozen Section in the Diagnosis of Ovarian Tumors: Experience at Gujarat Cancer and Research Institute,https://link.springer.com/article/10.1007/s40944-018-0233-6
2181,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,7,July,2019,https://link.springer.com/journal/12035/56/7,Original Paper,Replication and Meta-analysis of the Association between BDNF Val66Met Polymorphism and Cognitive Impairment in Patients Receiving Chemotherapy,https://link.springer.com/article/10.1007/s12035-018-1410-4
2385,Biomedicine,Neurology,Journal of NeuroEngineering and Rehabilitation,http://link.springer.com/journal/12984,8,1,December,2011,https://link.springer.com/journal/12984/8/1,Research,Effects of a robot-assisted training of grasp and pronation/supination in chronic stroke: a pilot study,https://link.springer.com/article/10.1186/1743-0003-8-63
2514,Biomedicine,Neurology,Metabolic Brain Disease,http://link.springer.com/journal/11011,33,6,December,2018,https://link.springer.com/journal/11011/33/6,Original Article,The association of sleep-disordered breathing and white matter hyperintensities in heart failure patients,https://link.springer.com/article/10.1007/s11011-018-0309-0
2177,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,8,August,2019,https://link.springer.com/journal/12035/56/8,Review Paper,Animal Models of Traumatic Brain Injury and Assessment of Injury Severity,https://link.springer.com/article/10.1007/s12035-018-1454-5
3006,Medicine & Public Health,Oncology,International Journal of Clinical Oncology,http://link.springer.com/journal/10147,24,5,May,2019,https://link.springer.com/journal/10147/24/5,Original Article,A multi-institutional observational study on the effects of three-dimensional radiotherapy and weekly 40-mg/m2 cisplatin on postoperative uterine cervical cancer patients with high-risk prognostic factors,https://link.springer.com/article/10.1007/s10147-018-01380-z
658,Medicine & Public Health,Cardiology,Cardiovascular Drugs and Therapy,http://link.springer.com/journal/10557,32,5,October,2018,https://link.springer.com/journal/10557/32/5,Original Article,Effects of the Inhibition of Late Sodium Current by GS967 on Stretch-Induced Changes in Cardiac Electrophysiology,https://link.springer.com/article/10.1007/s10557-018-6822-x
2146,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,4,1,December,2009,https://link.springer.com/journal/13024/4/1,Research Article,Acyl peptide hydrolase degrades monomeric and oligomeric amyloid-beta peptide,https://link.springer.com/article/10.1186/1750-1326-4-33
2628,Medicine & Public Health,Oncology,Comparative Clinical Pathology,http://link.springer.com/journal/580,27,1,January,2018,https://link.springer.com/journal/580/27/1,Original Article,Comparative evaluation of the effects of batroxobin/calcium gluconate-activated platelet-rich plasma and calcium chloride-activated platelet-rich plasma on tibial fractures of Nigerian local dogs,https://link.springer.com/article/10.1007/s00580-017-2576-2
218,Medicine & Public Health,Cardiology,Journal of Thrombosis and Thrombolysis,http://link.springer.com/journal/11239,47,2,February,2019,https://link.springer.com/journal/11239/47/2,Original Paper,Limited impact of clinician education on reducing inappropriate PF4 testing for heparin-induced thrombocytopenia,https://link.springer.com/article/10.1007/s11239-018-01803-8
565,Medicine & Public Health,Cardiology,Vascular Cell,http://link.springer.com/journal/13221,2,1,December,2010,https://link.springer.com/journal/13221/2/1,Research,"Fine mapping of the hereditary haemorrhagic telangiectasia (HHT)3 locus on chromosome 5 excludes VE-Cadherin-2, Sprouty4 and other interval genes",https://link.springer.com/article/10.1186/2040-2384-2-15
1815,Biomedicine,Neurology,e-Neuroforum,http://link.springer.com/journal/13295,7,1,March,2016,https://link.springer.com/journal/13295/7/1,Review Article,"Neurobiology of food choices—between energy homeostasis, reward system, and neuroeconomics",https://link.springer.com/article/10.1007/s13295-015-0020-0
3291,Biomedicine,Pharmacology-Toxicology,AAPS PharmSciTech,http://link.springer.com/journal/12249,18,8,November,2017,https://link.springer.com/journal/12249/18/8,Research Article,Development and Evaluation of a Family of Human Face and Upper Airway Models for the Laboratory Testing of Orally Inhaled Products,https://link.springer.com/article/10.1208/s12249-017-0802-5
3736,Biomedicine,Pharmacology-Toxicology,BMC Pharmacology and Toxicology,http://link.springer.com/journal/40360,16,1,December,2015,https://link.springer.com/journal/40360/16/1,Research Article,Review: UK medicines likely to be affected by the proposed European Medicines Agency’s guidelines on phthalates,https://link.springer.com/article/10.1186/s40360-015-0018-9
868,Biomedicine,Immunology,Autoimmunity Highlights,http://link.springer.com/journal/13317,10,1,December,2019,https://link.springer.com/journal/13317/10/1,Original Article,Association of HLA-B27 and Behcet’s disease: a systematic review and meta-analysis,https://link.springer.com/article/10.1186/s13317-019-0112-x
2549,Biomedicine,Neurology,Metabolic Brain Disease,http://link.springer.com/journal/11011,32,3,June,2017,https://link.springer.com/journal/11011/32/3,Original Article,MELDNa score is associated with psychopathology and reduced quality of life in cirrhotic patients with a liver transplant perspective,https://link.springer.com/article/10.1007/s11011-017-9987-2
349,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,18,1,December,2018,https://link.springer.com/journal/12872/18/1,Research Article,"Relationship between high platelet reactivity on clopidogrel and long-term clinical outcomes after drug-eluting stents implantation (PAINT-DES): a prospective, propensity score-matched cohort study",https://link.springer.com/article/10.1186/s12872-018-0841-1
656,Medicine & Public Health,Cardiology,Cardiovascular Drugs and Therapy,http://link.springer.com/journal/10557,32,5,October,2018,https://link.springer.com/journal/10557/32/5,Original Article,Preconditioning by Levosimendan is Mediated by Activation of Mitochondrial Ca2+-Sensitive Potassium (mBKCa) Channels,https://link.springer.com/article/10.1007/s10557-018-6819-5
1781,Biomedicine,Neurology,Journal of Neurodevelopmental Disorders,http://link.springer.com/journal/11689,9,1,December,2017,https://link.springer.com/journal/11689/9/1,Research,Preserved search asymmetry in the detection of fearful faces among neutral faces in individuals with Williams syndrome revealed by measurement of both manual responses and eye tracking,https://link.springer.com/article/10.1186/s11689-017-9190-0
3811,Biomedicine,Pharmacology-Toxicology,Psychopharmacology,http://link.springer.com/journal/213,235,9,September,2018,https://link.springer.com/journal/213/235/9,Review,Modulation of naturalistic maladaptive memories using behavioural and pharmacological reconsolidation-interfering strategies: a systematic review and meta-analysis of clinical and ‘sub-clinical’ studies,https://link.springer.com/article/10.1007/s00213-018-4983-8
2920,Medicine & Public Health,Oncology,Gynecologic Oncology Research and Practice,http://link.springer.com/journal/40661,1,1,December,2014,https://link.springer.com/journal/40661/1/1,Research,Protein profiling of ovarian cancers by immunohistochemistry to identify potential target pathways,https://link.springer.com/article/10.1186/2053-6844-1-4
3131,Medicine & Public Health,Oncology,Indian Journal of Gynecologic Oncology,http://link.springer.com/journal/40944,14,3,September,2016,https://link.springer.com/journal/40944/14/3,Original Paper,Endosalpingiosis (A Rare Pathology that Mimic Others): Could it be a Precursor of Cancer?,https://link.springer.com/article/10.1007/s40944-016-0072-2
1410,Biomedicine,Immunology,Parasitology Research,http://link.springer.com/journal/436,117,6,June,2018,https://link.springer.com/journal/436/117/6,Original Paper,"Associations of intestinal helminth infections with health parameters of spring-migrating female lesser scaup (Aythya affinis) in the upper Midwest, USA",https://link.springer.com/article/10.1007/s00436-018-5879-6
1414,Biomedicine,Immunology,Parasitology Research,http://link.springer.com/journal/436,117,5,May,2018,https://link.springer.com/journal/436/117/5,Original Paper,"Plasmodium parasites in reptiles from the Colombia Orinoco-Amazon basin: a re-description of Plasmodium kentropyxi Lainson R, Landau I, Paperna I, 2001 and Plasmodium carmelinoi Lainson R, Franco CM, da Matta R, 2010",https://link.springer.com/article/10.1007/s00436-018-5815-9
202,Medicine & Public Health,Cardiology,Journal of Thrombosis and Thrombolysis,http://link.springer.com/journal/11239,48,2,August,2019,https://link.springer.com/journal/11239/48/2,Original Paper,Thrombotic risk factors in patients with antiphospholipid syndrome: a single center experience,https://link.springer.com/article/10.1007/s11239-019-01836-7
1609,Biomedicine,Immunology,Inflammation and Regeneration,http://link.springer.com/journal/41232,36,1,December,2016,https://link.springer.com/journal/41232/36/1,Review,Heart regeneration for clinical application update 2016: from induced pluripotent stem cells to direct cardiac reprogramming,https://link.springer.com/article/10.1186/s41232-016-0028-z
90,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,5,October,2018,https://link.springer.com/journal/12350/25/5,Original Article,Incremental prognostic value of SPECT-MPI in chronic kidney disease: A reclassification analysis,https://link.springer.com/article/10.1007/s12350-016-0756-0
2007,Biomedicine,Neurology,Behavioral and Brain Functions,http://link.springer.com/journal/12993,5,1,December,2009,https://link.springer.com/journal/12993/5/1,Research,Preserved motor learning after stroke is related to the degree of proprioceptive deficit,https://link.springer.com/article/10.1186/1744-9081-5-36
1611,Biomedicine,Immunology,Inflammation and Regeneration,http://link.springer.com/journal/41232,36,1,December,2016,https://link.springer.com/journal/41232/36/1,Review,RANKL system in vascular and valve calcification with aging,https://link.springer.com/article/10.1186/s41232-016-0016-3
525,Medicine & Public Health,Cardiology,Journal of Cardiovascular Magnetic Resonance,http://link.springer.com/journal/12968,13,1,December,2011,https://link.springer.com/journal/12968/13/1,Research,Mild hypothermia delays the development of stone heart from untreated sustained ventricular fibrillation - a cardiovascular magnetic resonance study,https://link.springer.com/article/10.1186/1532-429X-13-17
2588,Medicine & Public Health,Oncology,Comparative Clinical Pathology,http://link.springer.com/journal/580,28,5,October,2019,https://link.springer.com/journal/580/28/5,Original Article,Antioxidant effects of Allium cepa and cinnamon on biochemical parameters and ultrastructure of ovarian tissue in extremely low frequency electromagnetic field exposed rats,https://link.springer.com/article/10.1007/s00580-018-2884-1
786,Biomedicine,Immunology,Journal of Clinical Immunology,http://link.springer.com/journal/10875,37,6,August,2017,https://link.springer.com/journal/10875/37/6,Original Article,"Loss of NHEJ1 Protein Due to a Novel Splice Site Mutation in a Family Presenting with Combined Immunodeficiency, Microcephaly, and Growth Retardation and Literature Review",https://link.springer.com/article/10.1007/s10875-017-0423-5
1542,Biomedicine,Immunology,Immunity & Ageing,http://link.springer.com/journal/12979,14,1,December,2017,https://link.springer.com/journal/12979/14/1,Research,Immunogenicity and safety of a respiratory syncytial virus fusion protein (RSV F) nanoparticle vaccine in older adults,https://link.springer.com/article/10.1186/s12979-017-0090-7
3366,Biomedicine,Pharmacology-Toxicology,Cardiovascular Toxicology,http://link.springer.com/journal/12012,17,1,January,2017,https://link.springer.com/journal/12012/17/1,Original Paper,The Expression of microRNA-223 and FAM5C in Cerebral Infarction Patients with Diabetes Mellitus,https://link.springer.com/article/10.1007/s12012-015-9354-7
